RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
102001,0,United States,country,,7690.0,8390.0,9190.0,9633.333333333334,9766.666666666666,9466.666666666666,9166.666666666666,9000.0,8466.666666666666,7500.0,6833.333333333333,6733.333333333333,7533.333333333333,8366.666666666666,9333.333333333334,9833.333333333334,9966.666666666666,9633.333333333334,9300.0,8666.666666666666,8000.0,7000.0,6666.666666666667,7333.333333333333,8500.0,8833.333333333334,8833.333333333334,9000.0,9666.666666666666,10000.0,10000.0,10000.0,10000.0,9983.333333333334,9983.333333333334,9983.333333333334,10000.0,10000.333333333334,10333.666666666666,10666.666666666666,10699.666666666666,10366.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,11033.333333333334,12700.0,14333.333333333334,14800.0,13466.666666666666,11866.666666666666,10433.333333333334,10100.0,10033.333333333334
394913,1,"New York, NY",msa,NY,15667.0,17000.666666666668,18663.833333333332,19333.833333333332,18333.5,16670.0,16666.666666666668,16666.666666666668,16667.0,15333.666666666666,15000.333333333334,15000.0,15333.333333333334,16667.0,18000.333333333332,19000.333333333332,17966.666666666668,16633.333333333332,15633.333333333334,15366.666666666666,15366.666666666666,15033.333333333334,15000.0,15333.333333333334,15666.666666666666,15666.666666666666,15333.333333333334,16333.0,17999.666666666668,19666.333333333332,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20308.333333333332,21975.0,23641.666666666668,25000.0,24999.666666666668,24333.0,23999.666666666668,22500.0,21500.0,20166.666666666668,20300.0,22000.0,24000.0,25366.666666666668,25366.666666666668,25366.666666666668,25366.666666666668,25000.0,24633.666666666668,24333.666666666668,23787.333333333332,22153.666666666668
753899,2,"Los Angeles, CA",msa,CA,21666.666666666668,22000.0,23333.333333333332,23000.0,21666.666666666668,20333.333333333332,20000.0,20000.0,20000.0,19752.0,19752.0,19752.0,20000.0,20333.333333333332,20366.666666666668,21033.333333333332,21366.666666666668,21333.333333333332,20966.666666666668,20633.333333333332,21966.666666666668,21666.666666666668,22990.166666666668,24990.166666666668,27758.833333333332,26435.333333333332,24101.666666666668,23333.0,26333.0,30000.0,31333.333333333332,31333.333333333332,30000.0,29700.0,33033.333333333336,38033.333333333336,43666.666666666664,47000.0,48333.333333333336,47998.333333333336,44665.0,38331.666666666664,33333.333333333336,30000.0,30000.0,29166.666666666668,32633.333333333332,39300.0,46767.0,48300.333333333336,45007.0,41706.666666666664,38373.333333333336,35000.0,31666.666666666668,30000.0,30000.0,28666.666666666668
394463,3,"Chicago, IL",msa,IL,7833.333333333333,9200.0,9833.333333333334,10000.0,9700.0,8866.666666666666,8200.0,7333.333333333333,6666.666666666667,5666.666666666667,5500.0,6083.333333333333,7450.0,8783.333333333334,9700.0,10000.0,9700.0,8866.666666666666,8200.0,7166.666666666667,6366.666666666667,5366.666666666667,5333.333333333333,6300.0,7633.333333333333,8000.0,7833.333333333333,8133.333333333333,9133.333333333334,9966.666666666666,10000.0,10000.0,9700.0,8867.0,8867.0,9167.0,10000.0,10033.333333333334,10066.666666666666,10066.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9391.666666666666,9391.666666666666,9725.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666
394514,4,"Dallas, TX",msa,TX,8930.166666666666,9513.5,9870.166666666666,9603.333333333334,9003.333333333334,7700.0,6666.666666666667,6166.666666666667,6129.333333333333,5829.333333333333,5662.666666666667,5700.0,6300.0,6800.0,7333.333333333333,7466.666666666667,7300.0,6766.666666666667,6300.0,5666.666666666667,5500.0,5200.0,5200.0,5400.0,6066.666666666667,6299.833333333333,6266.5,6433.166666666667,7000.0,7666.666666666667,8200.0,9000.0,9665.0,9831.666666666666,9865.0,9866.666666666666,10000.0,10000.333333333334,11000.333333333334,11333.666666666666,11366.666666666666,10367.666666666666,10034.333333333334,10001.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,11666.666666666666,13333.333333333334,14333.333333333334,13033.333333333334,11366.666666666666,10033.333333333334,10000.0,10000.0
394692,5,"Houston, TX",msa,TX,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9633.333333333334,9333.333333333334,9066.666666666666,9033.333333333334,8700.0,8700.0,8733.333333333334,9066.666666666666,9066.666666666666,9100.0,9100.0,8733.333333333334,8033.333333333333,7333.333333333333,6666.666666666667,6500.0,6166.666666666667,6333.333333333333,7166.666666666667,8200.0,8737.333333333334,8570.833333333334,8537.833333333334,8867.166666666666,9067.0,9400.0,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.0,10666.333333333334,10699.666666666666,10366.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10166.666666666666,11000.0,11666.666666666666,11500.0,10666.666666666666,10000.0,10000.0,10000.0,10000.0
395209,6,"Washington, DC",msa,VA,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10003.333333333334,10036.666666666666,10036.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,10633.333333333334,10633.333333333334,10300.0,,,,,,10357.666666666666,10024.333333333334,10333.333333333334,10641.666666666666,11975.0,13308.333333333334,14666.666666666666,15000.0,15000.0,14200.0,12866.666666666666,11533.333333333334,10966.666666666666,10633.666666666666,10333.666666666666,11367.0,13033.333333333334,14667.0,16000.333333333334,16408.666666666668,16408.666666666668,15408.666666666666,15000.333333333334,15000.0,15000.0,13666.666666666666
394856,7,"Miami, FL",msa,FL,10033.333333333334,10066.666666666666,10066.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,10300.0,10300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,,,,,18148.0,16916.666666666668,16250.0,16000.0,17333.333333333332,20000.0,23000.0,24666.666666666668,25300.0,25633.333333333332,25633.0,23999.666666666668,22033.0,20366.666666666668,20033.333333333332,20000.0
394974,8,"Philadelphia, PA",msa,PA,6752.333333333333,7083.333333333333,8300.333333333334,9267.0,9667.0,9033.333333333334,9000.0,9000.0,9000.0,8033.333333333333,7500.0,7166.666666666667,7333.333333333333,8133.333333333333,9133.333333333334,9966.666666666666,9966.666666666666,9633.333333333334,9609.0,9555.333333333334,9222.0,8246.333333333334,8000.0,8666.666666666666,9633.333333333334,8966.666666666666,8466.666666666666,8500.0,9500.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394347,9,"Atlanta, GA",msa,GA,9166.666666666666,9833.333333333334,10000.0,10000.0,9833.333333333334,9200.0,8500.0,7700.0,6700.0,5733.333333333333,5066.666666666667,5333.333333333333,5666.666666666667,6300.0,7000.0,7666.666666666667,7666.666666666667,7000.0,6300.0,5666.666666666667,5333.333333333333,5033.333333333333,5166.666666666667,6166.666666666667,7500.0,7700.0,7566.666666666667,7866.666666666667,9166.666666666666,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10166.666666666666,11500.0,13133.333333333334,14633.333333333334,14300.0,13666.666666666666,12000.0,11000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,11000.0,11716.666666666666,11416.666666666666,10750.0,10033.333333333334,10000.0,10000.0,10000.0
394976,10,"Phoenix, AZ",msa,AZ,5000.333333333333,5033.666666666667,5033.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,4966.666666666667,4966.666666666667,4966.666666666667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6000.0,7366.666666666667,7366.666666666667,6366.666666666667,5666.666666666667,6666.666666666667,8000.0,9000.0,9633.333333333334,9933.333333333334,9898.333333333334,9931.666666666666,9965.0,10166.666666666666,11833.333333333334,13500.0,15000.0,14000.0,12666.666666666666,11000.333333333334,10716.5,10383.166666666666,10382.833333333334,10000.0,10000.0,10033.333333333334,11366.666666666666,13033.333333333334,14333.333333333334,14660.833333333334,13327.5,11994.166666666666,10666.666666666666,10333.333333333334,10333.333333333334
394404,11,"Boston, MA",msa,MA,13333.333333333334,16166.666666666666,18166.666666666668,18500.0,17000.0,15300.0,15000.0,15000.0,14550.0,13150.0,11816.666666666666,10966.666666666666,12333.333333333334,15200.0,18200.0,19566.666666666668,18033.333333333332,16366.666666666666,15741.833333333334,15741.833333333334,15708.5,13633.166666666666,13599.833333333334,13966.5,16466.666666666668,16800.0,18100.0,18600.0,21300.0,21333.333333333332,21666.666666666668,20333.333333333332,20333.333333333332,19700.0,20366.666666666668,21200.0,23200.0,24200.0,26700.0,28333.333333333332,28633.333333333332,26633.333333333332,24966.666666666668,24633.333333333332,23333.0,21666.333333333332,21699.666666666668,23333.333333333332,28300.0,29933.333333333332,31600.0,29966.666666666668,28366.666666666668,26683.0,25349.666666666668,25316.333333333332,25033.333333333332,23033.333333333332
395057,12,"San Francisco, CA",msa,CA,38500.0,45333.333333333336,48666.666666666664,49925.0,44925.0,38258.333333333336,31666.666666666668,31516.666666666668,31516.666666666668,30183.0,27016.333333333332,25349.833333333332,25646.166666666668,27592.166666666668,30625.333333333332,31662.666666666668,30514.666666666668,27481.333333333332,27516.666666666668,28368.666666666668,29720.666666666668,26852.0,26852.0,27166.666666666668,34666.666666666664,37666.666666666664,41000.0,42666.666666666664,46333.333333333336,49666.666666666664,50000.0,50000.0,50000.0,50000.0,50329.333333333336,57912.666666666664,61079.333333333336,69083.33333333333,69833.33333333333,70166.66666666667,61833.333333333336,53200.0,49700.0,49700.0,48316.666666666664,43983.333333333336,43650.333333333336,45333.666666666664,49880.333333333336,50213.333333333336,50213.333333333336,50331.333333333336,50331.333333333336,50331.333333333336,49700.0,49700.0,49408.333333333336,46375.0
395025,13,"Riverside, CA",msa,CA,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9999.666666666666,9999.666666666666,9999.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,20000.0,20000.0,19333.333333333332,18000.0,16333.333333333334,15333.333333333334,16166.666666666666,17833.0,19166.333333333332,19666.333333333332,19666.666666666668,20000.0,20000.0,19000.0,17664.833333333332,16331.5,15698.166666666666,15366.666666666666
394532,14,"Detroit, MI",msa,MI,6035.166666666667,7283.333333333333,8916.666666666666,9583.333333333334,9966.666666666666,9516.666666666666,8516.666666666666,7216.666666666667,6333.333333333333,5666.666666666667,5366.666666666667,5053.666666666667,5387.0,6670.166666666667,8283.166666666666,9616.5,9666.5,8999.833333333334,7999.833333333333,6966.666666666667,6033.0,5366.333333333333,5033.0,5033.333333333333,5166.666666666667,5200.0,6333.333333333333,7866.666666666667,9500.0,10000.0,10000.0,10000.0,9833.333333333334,8966.666666666666,8300.0,8466.666666666666,9333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9366.666666666666,9333.333333333334,8500.0,9133.333333333334,9166.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666
395078,15,"Seattle, WA",msa,WA,14833.333333333334,16833.333333333332,18500.0,20000.0,18333.333333333332,16666.666666666668,15016.666666666666,15166.666666666666,15166.666666666666,15116.666666666666,14966.666666666666,14966.666666666666,16516.666666666668,18150.0,19816.666666666668,19966.666666666668,18483.333333333332,16816.666666666668,15166.666666666666,15033.333333333334,15033.333333333334,15016.666666666666,15333.333333333334,17000.0,18666.666666666668,18666.666666666668,18633.333333333332,18633.333333333332,19983.333333333332,20016.666666666668,21350.166666666668,22666.833333333332,24316.833333333332,22983.333333333332,23316.666666666668,23666.666666666668,25333.333333333332,25666.666666666668,25500.0,25500.0,25166.666666666668,25000.0,25000.0,23333.333333333332,21833.333333333332,20166.666666666668,21833.333333333332,23350.0,26700.0,30033.333333333332,33350.0,33666.5,30666.5,27333.166666666668,25333.333333333332,25000.0,25000.0,24666.666666666668
394865,16,"Minneapolis, MN",msa,MN,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9366.666666666666,9366.666666666666,9366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9183.666666666666,7550.333333333333,7550.333333333333,8366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10100.0,11766.666666666666,13433.333333333334,15000.0,13366.666666666666,11700.0,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10333.333333333334,10650.0,10983.333333333334,12283.333333333334,13333.333333333334,14000.0,12400.0,11066.666666666666,10066.666666666666,10033.333333333334,10000.0
395056,17,"San Diego, CA",msa,CA,17716.666666666668,18650.0,18933.333333333332,19566.833333333332,18300.166666666668,16670.166666666668,15336.666666666666,15003.666666666666,15000.333333333334,15000.333333333334,15000.0,14999.666666666666,14999.666666666666,15333.0,15666.666666666666,16316.666666666666,16650.0,16983.333333333332,16366.666666666666,17333.666666666668,18000.333333333332,19193.5,18893.166666666668,19226.5,19666.666666666668,18666.666666666668,18666.666666666668,18666.666666666668,20333.333333333332,20666.666666666668,22300.333333333332,23300.333333333332,22967.0,21333.333333333332,21666.666666666668,25000.0,28333.333333333332,30033.333333333332,30366.666666666668,30366.666666666668,28700.0,27033.333333333332,25366.666666666668,25333.333333333332,24966.666666666668,24633.5,26300.166666666668,33333.5,40500.0,43833.333333333336,42133.333333333336,38633.333333333336,35300.0,30333.333333333332,27333.333333333332,26000.0,25666.666666666668,25300.0
395148,18,"Tampa, FL",msa,FL,5200.0,5500.0,5800.0,6000.0,6000.0,5765.0,5465.0,5165.0,5066.666666666667,5033.333333333333,5000.0,5000.0,5033.333333333333,5166.666666666667,5333.333333333333,5433.333333333333,5333.333333333333,5499.5,5399.5,5366.166666666667,5033.666666666667,5000.333333333333,5000.333333333333,5300.0,5633.333333333333,5633.333333333333,5366.666666666667,5366.666666666667,5700.0,6000.0,6666.333333333333,7333.0,7666.333333333333,7666.666666666667,8000.0,9000.0,9666.666666666666,10000.0,10018.333333333334,10018.333333333334,10018.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11633.333333333334,13300.0,14966.666666666666,15000.0,15000.0,14666.666666666666,13333.333333333334,11666.666666666666,10366.666666666666,10033.333333333334,10033.333333333334
394530,19,"Denver, CO",msa,CO,10333.333333333334,10333.0,10333.0,10033.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,,,,,,,,,,,21633.333333333332,19766.666666666668,18100.0,16800.0,15666.666666666666,15333.333333333334,15033.333333333334,17420.5,19087.166666666668,20720.5,20333.333333333332,20333.333333333332,20333.333333333332,18366.666666666668,16700.0,15066.666666666666,15033.333333333334,15033.333333333334
395121,20,"St. Louis, MO",msa,MO,5033.333333333333,5066.666666666667,5233.333333333333,5500.0,5600.0,5466.666666666667,5200.0,5100.0,5066.666666666667,5033.333333333333,5000.0,5000.0,5033.333333333333,5366.666666666667,5700.0,6000.0,6000.0,5700.0,5400.0,5100.0,5100.0,5066.666666666667,5033.333333333333,5000.0,5033.333333333333,5133.333333333333,5466.666666666667,6266.666666666667,,,8500.166666666666,7833.333333333333,7333.333333333333,6666.666666666667,6033.333333333333,5600.0,6600.0,8233.333333333334,9666.666666666666,10000.0,10000.0,10000.0,9966.666666666666,9666.666666666666,8700.0,7700.0,7000.0,7116.666666666667,8150.0,8983.333333333334,9833.333333333334,9833.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,9983.333333333334
394358,21,"Baltimore, MD",msa,MD,9400.0,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9700.0,9666.666666666666,9666.0,9966.0,9999.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.833333333334,9612.166666666666,9062.166666666666,9095.333333333334,9450.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10066.666666666666,10400.0,10367.0,10333.666666666666,10000.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,10600.0,10633.333333333334,10333.333333333334,10033.333333333334,10000.0,10000.0,10000.0
394458,22,"Charlotte, NC",msa,NC,8800.0,9466.666666666666,9966.666666666666,9833.333333333334,9500.0,8712.0,8212.0,7745.333333333333,6900.0,5900.0,5033.333333333333,5033.333333333333,5366.666666666667,6033.333333333333,6816.666666666667,7316.666666666667,7133.333333333333,6616.666666666667,5950.0,5500.0,5233.333333333333,5066.666666666667,5066.666666666667,5873.333333333333,6873.333333333333,6873.333333333333,7033.333333333333,7366.666666666667,8950.0,9616.666666666666,9950.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10816.666666666666,11833.333333333334,13166.666666666666,12350.0,11666.666666666666,10333.333333333334,10333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,11000.0,11666.666666666666,11916.666666666666,11250.0,10583.333333333334,10000.0,10000.0,10000.0
394943,23,"Orlando, FL",msa,FL,7833.333333333333,8667.666666666666,8851.0,8851.0,8483.333333333334,7630.0,6630.0,5963.333333333333,5666.666666666667,5366.666666666667,5233.333333333333,5533.333333333333,5833.333333333333,6000.0,6333.333333333333,6666.666666666667,7000.0,7000.0,6666.666666666667,6333.333333333333,5700.0,5400.0,5100.0,5733.333333333333,6700.0,7000.0,6666.666666666667,6033.333333333333,6033.333333333333,6533.333333333333,7003.333333333333,7670.0,7836.666666666667,8000.0,8336.666666666666,9003.333333333334,9670.0,10000.0,10033.0,10033.0,10033.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.166666666666,10141.833333333334,11808.5,13475.0,15000.0,14000.0,12666.666666666666,11000.0,10333.333333333334,10000.0,10000.0
395055,24,"San Antonio, TX",msa,TX,5067.0,5233.333333333333,5420.833333333333,5420.833333333333,5554.166666666667,5466.666666666667,5433.333333333333,5133.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5066.666666666667,5100.0,5100.0,5066.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5200.0,5200.333333333333,5200.333333333333,5200.333333333333,5500.166666666667,5766.833333333333,5933.5,5966.666666666667,6000.0,6000.0,6000.0,,,,,,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9999.666666666666
394998,25,"Portland, OR",msa,OR,10066.666666666666,10400.0,10666.666666666666,10800.0,10766.666666666666,10466.666666666666,10316.666666666666,10016.666666666666,10016.666666666666,10000.0,10000.0,10000.0,10000.0,10150.0,10150.0,10150.0,10000.0,10000.0,10000.0,10000.0,10000.0,9941.666666666666,9941.666666666666,9941.666666666666,11235.0,11235.0,11235.0,10033.333333333334,11366.666666666666,12033.333333333334,13666.666666666666,14000.0,15000.0,14666.666666666666,14666.666666666666,16033.333333333334,18033.333333333332,19700.0,20033.333333333332,20066.666666666668,20066.666666666668,20033.333333333332,19700.0,18033.333333333332,16366.666666666666,14800.0,14800.0,14800.0,16666.666666666668,18333.333333333332,20000.0,20000.0,20000.0,18666.666666666668,17900.0,16566.666666666668,16566.666666666668,15666.666666666666
395045,26,"Sacramento, CA",msa,CA,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,11000.0,11000.0,10666.666666666666,10000.0,10333.333333333334,11333.333333333334,,,,,16652.333333333332,17402.333333333332,19050.166666666668,20750.0,23333.333333333332,25000.0,24666.666666666668,23000.0,21000.0,19666.666666666668,19666.666666666668,18333.333333333332,18333.333333333332,18333.333333333332,20000.0,20000.0,20000.0,20000.0,20000.0,19666.666666666668,19366.666666666668,19366.666666666668,19693.333333333332,18326.833333333332
394775,27,"Las Vegas, NV",msa,NV,7200.166666666667,8200.166666666666,8200.166666666666,8533.333333333334,8166.666666666667,7666.666666666667,6495.666666666667,5495.666666666667,5162.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.333333333333,5000.333333333333,5000.333333333333,5000.0,5000.0,5000.0,5000.0,5333.666666666667,6633.666666666667,6667.0,6333.333333333333,5066.666666666667,5366.666666666667,5403.666666666667,6037.0,5870.333333333333,6000.0,5816.666666666667,5944.166666666667,7144.166666666667,8327.5,9700.0,10033.333333333334,10533.333333333334,10566.666666666666,10866.666666666666,10366.666666666666,10333.333333333334,10000.0,10000.0,10000.0,11312.833333333334,12946.0,13946.0,13966.5,13666.666666666666,14000.0,13033.333333333334,12033.333333333334,11000.0,10633.333333333334,10300.0
394982,28,"Pittsburgh, PA",msa,PA,5033.333333333333,5366.666666666667,5733.333333333333,6033.333333333333,6033.333333333333,6000.0,5833.333333333333,5533.333333333333,5200.0,5033.333333333333,5000.0,5000.0,5033.333333333333,5366.666666666667,5866.666666666667,6500.0,6833.333333333333,6666.666666666667,6300.333333333333,5767.0,5433.666666666667,5133.333333333333,5000.0,5300.0,6037.0,6070.333333333333,6770.333333333333,7000.0,8333.333333333334,8666.666666666666,8666.666666666666,8333.333333333334,7366.666666666667,6700.0,6500.0,6800.0,8166.666666666667,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9700.0,9667.0,9667.0,9967.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9981.833333333334
394355,29,"Austin, TX",msa,TX,8512.0,9041.333333333334,8401.833333333334,8756.5,8893.666666666666,8699.833333333334,8333.166666666666,7666.666666666667,7500.0,6533.333333333333,5866.666666666667,5533.333333333333,6166.666666666667,6466.666666666667,6816.666666666667,6483.333333333333,6883.333333333333,6566.5,6899.833333333333,6033.5,5700.333333333333,5033.666666666667,5116.666666666667,5750.0,7383.333333333333,7660.833333333333,7994.166666666667,7727.5,9033.333333333334,9700.0,10000.0,10000.0,10000.0,11666.666666666666,13333.333333333334,16666.666666666668,20000.0,23366.666666666668,25365.0,25365.0,23698.333333333332,21700.0,18400.0,17033.333333333332,15366.666666666666,15333.333333333334,15000.0,17000.0,20333.333333333332,22000.0,21666.666666666668,20000.0,20000.0,20000.0,18666.666666666668,18333.333333333332,16966.666666666668,16633.333333333332
394466,30,"Cincinnati, OH",msa,OH,5366.666666666667,6500.0,8115.166666666667,9181.833333333334,8681.833333333334,7700.0,7000.0,6666.666666666667,6166.666666666667,5533.333333333333,5233.333333333333,5400.0,6700.0,8316.333333333334,9616.333333333334,9916.333333333334,9633.333333333334,8866.666666666666,7900.0,6866.666666666667,6333.333333333333,5700.0,5700.0,6700.0,8333.333333333334,8666.666666666666,8683.333333333334,8683.333333333334,9683.333333333334,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,10000.0,10000.0,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9966.666666666666,9966.666666666666,10000.0,10000.0,10025.0,10025.0,10025.0,10000.0,10000.0,10000.0,10000.0
394735,31,"Kansas City, MO",msa,MO,5633.333333333333,6433.333333333333,7549.166666666667,7999.166666666667,7832.5,7016.666666666667,6666.666666666667,6316.666666666667,6116.666666666667,5466.666666666667,5373.333333333333,5406.666666666667,6056.666666666667,6700.0,7816.666666666667,7983.333333333333,7950.0,7000.0,6583.333333333333,6083.333333333333,5916.666666666667,5533.333333333333,5533.333333333333,5966.666666666667,7100.0,7100.0,7491.666666666667,7991.666666666667,9325.0,10000.0,10000.0,10000.0,9333.333333333334,9308.333333333334,9308.333333333334,9975.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394492,32,"Columbus, OH",msa,OH,5866.666666666667,7200.0,8500.0,9033.333333333334,8700.0,7400.0,6066.666666666667,5066.666666666667,5033.333333333333,5000.0,5000.0,5033.333333333333,5366.666666666667,6116.666666666667,6750.0,7783.333333333333,7533.333333333333,7166.666666666667,5933.333333333333,5433.333333333333,5133.333333333333,5000.0,5033.333333333333,5366.666666666667,5700.0,6052.0,6052.0,7352.0,8333.333333333334,9633.333333333334,8666.666666666666,8666.666666666666,7666.666666666667,7033.333333333333,6000.0,6983.333333333333,8616.666666666666,9950.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,8666.666666666666,8666.666666666666,8666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9950.0
394705,33,"Indianapolis, IN",msa,IN,5123.333333333333,5456.666666666667,6123.333333333333,6300.0,6166.666666666667,5533.333333333333,5266.666666666667,5066.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5033.333333333333,5366.666666666667,6033.333333333333,6333.333333333333,6033.333333333333,5400.0,5100.0,5066.666666666667,5033.333333333333,5000.0,5000.0,5033.333333333333,5366.666666666667,5400.0,6000.0,7200.0,8333.333333333334,9233.333333333334,9333.333333333334,9000.0,8134.166666666667,6834.166666666667,6334.166666666667,6333.333333333333,6966.666666666667,8300.0,9300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9833.333333333334,9833.333333333334,9833.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9333.333333333334
